source,target,relation
M4-FUNG-0021,M4-FUNG-0021:G002,has_gene
M4-FUNG-0021,M4-FUNG-0021:G003,has_gene
M4-FUNG-0021,M4-FUNG-0021:G004,has_gene
M4-FUNG-0021,M4-FUNG-0021:G005,has_gene
M4-FUNG-0021,M4-FUNG-0021:G006,has_gene
M4-FUNG-0021,M4-FUNG-0021:G007,has_gene
M4-FUNG-0021,M4-FUNG-0021:G008,has_gene
M4-FUNG-0021,M4-FUNG-0021:G009,has_gene
M4-FUNG-0021,M4-FUNG-0021:G010,has_gene
M4-FUNG-0021,M4-FUNG-0021:G011,has_gene
M4-FUNG-0021,M4-FUNG-0021:G012,has_gene
M4-FUNG-0021,M4-FUNG-0021:G013,has_gene
M4-FUNG-0021,M4-FUNG-0021:G014,has_gene
M4-FUNG-0021,M4-FUNG-0021:G015,has_gene
M4-FUNG-0021,M4-FUNG-0021:G016,has_gene
M4-FUNG-0021,M4-FUNG-0021:M001,produces_metabolite
M4-FUNG-0021,M4-FUNG-0021:M002,produces_metabolite
M4-FUNG-0021,M4-FUNG-0021:M003,produces_metabolite
M4-FUNG-0021,M4-FUNG-0021:M004,produces_metabolite
M4-FUNG-0021,M4-FUNG-0021:M005,produces_metabolite
M4-FUNG-0021,M4-FUNG-0021:M006,produces_metabolite
M4-FUNG-0021,M4-FUNG-0021:M007,produces_metabolite
M4-FUNG-0022,NCBITAXON:5507,belongs_to
M4-FUNG-0022,M4-FUNG-0022:G001,has_gene
M4-FUNG-0022,M4-FUNG-0022:G002,has_gene
M4-FUNG-0022,M4-FUNG-0022:G003,has_gene
M4-FUNG-0022,M4-FUNG-0022:G004,has_gene
M4-FUNG-0022,M4-FUNG-0022:G005,has_gene
M4-FUNG-0022,M4-FUNG-0022:G006,has_gene
M4-FUNG-0022,M4-FUNG-0022:G007,has_gene
M4-FUNG-0022,M4-FUNG-0022:G008,has_gene
M4-FUNG-0022,M4-FUNG-0022:G009,has_gene
M4-FUNG-0022,M4-FUNG-0022:G010,has_gene
M4-FUNG-0022,M4-FUNG-0022:G011,has_gene
M4-FUNG-0022,M4-FUNG-0022:G012,has_gene
M4-FUNG-0022,M4-FUNG-0022:G013,has_gene
M4-FUNG-0022,M4-FUNG-0022:G014,has_gene
M4-FUNG-0022,M4-FUNG-0022:G015,has_gene
M4-FUNG-0022,M4-FUNG-0022:G016,has_gene
M4-FUNG-0022,M4-FUNG-0022:G017,has_gene
M4-FUNG-0022,M4-FUNG-0022:M001,produces_metabolite
M4-FUNG-0022,M4-FUNG-0022:M002,produces_metabolite
M4-FUNG-0022,M4-FUNG-0022:M003,produces_metabolite
M4-FUNG-0022,M4-FUNG-0022:M004,produces_metabolite
M4-FUNG-0022,M4-FUNG-0022:M005,produces_metabolite
M4-FUNG-0023,NCBITAXON:117187,belongs_to
M4-FUNG-0023,M4-FUNG-0023:G001,has_gene
M4-FUNG-0023,M4-FUNG-0023:G002,has_gene
M4-FUNG-0023,M4-FUNG-0023:G003,has_gene
M4-FUNG-0023,M4-FUNG-0023:G004,has_gene
M4-FUNG-0023,M4-FUNG-0023:G005,has_gene
M4-FUNG-0023,M4-FUNG-0023:G006,has_gene
M4-FUNG-0023,M4-FUNG-0023:G007,has_gene
M4-FUNG-0023,M4-FUNG-0023:G008,has_gene
M4-FUNG-0023,M4-FUNG-0023:G009,has_gene
M4-FUNG-0023,M4-FUNG-0023:G010,has_gene
M4-FUNG-0023,M4-FUNG-0023:G011,has_gene
M4-FUNG-0023,M4-FUNG-0023:M001,produces_metabolite
M4-FUNG-0023,M4-FUNG-0023:M002,produces_metabolite
M4-FUNG-0023,M4-FUNG-0023:M003,produces_metabolite
M4-FUNG-0023,M4-FUNG-0023:M004,produces_metabolite
M4-FUNG-0023,M4-FUNG-0023:M005,produces_metabolite
M4-FUNG-0023,M4-FUNG-0023:M006,produces_metabolite
M4-FUNG-0023,M4-FUNG-0023:M007,produces_metabolite
M4-FUNG-0023,M4-FUNG-0023:M008,produces_metabolite
M4-FUNG-0024,NCBITAXON:36650,belongs_to
M4-FUNG-0024,M4-FUNG-0024:G001,has_gene
M4-FUNG-0024,M4-FUNG-0024:G002,has_gene
M4-FUNG-0024,M4-FUNG-0024:G003,has_gene
M4-FUNG-0024,M4-FUNG-0024:G004,has_gene
M4-FUNG-0024,M4-FUNG-0024:G005,has_gene
M4-FUNG-0024,M4-FUNG-0024:G006,has_gene
M4-FUNG-0024,M4-FUNG-0024:G007,has_gene
M4-FUNG-0024,M4-FUNG-0024:G008,has_gene
M4-FUNG-0024,M4-FUNG-0024:G009,has_gene
M4-FUNG-0024,M4-FUNG-0024:G010,has_gene
M4-FUNG-0024,M4-FUNG-0024:G011,has_gene
M4-FUNG-0024,M4-FUNG-0024:G012,has_gene
M4-FUNG-0024,M4-FUNG-0024:G013,has_gene
M4-FUNG-0024,M4-FUNG-0024:G014,has_gene
M4-FUNG-0024,M4-FUNG-0024:G015,has_gene
M4-FUNG-0024,M4-FUNG-0024:G016,has_gene
M4-FUNG-0024,M4-FUNG-0024:G017,has_gene
M4-FUNG-0024,M4-FUNG-0024:G018,has_gene
M4-FUNG-0024,M4-FUNG-0024:G019,has_gene
M4-FUNG-0024,M4-FUNG-0024:G020,has_gene
M4-FUNG-0024,M4-FUNG-0024:G021,has_gene
M4-FUNG-0024,M4-FUNG-0024:M001,produces_metabolite
M4-FUNG-0024,M4-FUNG-0024:M002,produces_metabolite
M4-FUNG-0024,M4-FUNG-0024:M003,produces_metabolite
M4-FUNG-0024,M4-FUNG-0024:M004,produces_metabolite
M4-FUNG-0024,M4-FUNG-0024:M005,produces_metabolite
M4-FUNG-0024,M4-FUNG-0024:M006,produces_metabolite
M4-FUNG-0024,M4-FUNG-0024:M007,produces_metabolite
NCBITAXON:36650,M4-FUNG-0045,belongs_to
M4-FUNG-0025,NCBITAXON:193393,belongs_to
M4-FUNG-0025,M4-FUNG-0025:G001,has_gene
M4-FUNG-0025,M4-FUNG-0025:G002,has_gene
M4-FUNG-0025,M4-FUNG-0025:G003,has_gene
M4-FUNG-0025,M4-FUNG-0025:G004,has_gene
M4-FUNG-0025,M4-FUNG-0025:G005,has_gene
M4-FUNG-0025,M4-FUNG-0025:G006,has_gene
M4-FUNG-0025,M4-FUNG-0025:G007,has_gene
M4-FUNG-0025,M4-FUNG-0025:G008,has_gene
M4-FUNG-0025,M4-FUNG-0025:G009,has_gene
M4-FUNG-0025,M4-FUNG-0025:M001,produces_metabolite
M4-FUNG-0025,M4-FUNG-0025:M002,produces_metabolite
M4-FUNG-0025,M4-FUNG-0025:M003,produces_metabolite
M4-FUNG-0025,M4-FUNG-0025:M004,produces_metabolite
M4-FUNG-0025,M4-FUNG-0025:M005,produces_metabolite
M4-FUNG-0025,M4-FUNG-0025:M006,produces_metabolite
NCBITAXON:193393,M4-FUNG-0026,belongs_to
M4-FUNG-0026,M4-FUNG-0026:G001,has_gene
M4-FUNG-0026,M4-FUNG-0026:G002,has_gene
M4-FUNG-0026,M4-FUNG-0026:G003,has_gene
M4-FUNG-0026,M4-FUNG-0026:G004,has_gene
M4-FUNG-0026,M4-FUNG-0026:G005,has_gene
M4-FUNG-0026,M4-FUNG-0026:G006,has_gene
M4-FUNG-0026,M4-FUNG-0026:G007,has_gene
M4-FUNG-0026,M4-FUNG-0026:G008,has_gene
M4-FUNG-0026,M4-FUNG-0026:G009,has_gene
M4-FUNG-0026,M4-FUNG-0026:G010,has_gene
M4-FUNG-0026,M4-FUNG-0026:M001,produces_metabolite
M4-FUNG-0026,M4-FUNG-0026:M002,produces_metabolite
M4-FUNG-0026,M4-FUNG-0026:M003,produces_metabolite
M4-FUNG-0026,M4-FUNG-0026:M004,produces_metabolite
M4-FUNG-0026,M4-FUNG-0026:M005,produces_metabolite
M4-FUNG-0026,M4-FUNG-0026:M006,produces_metabolite
M4-FUNG-0027,NCBITAXON:285217,belongs_to
M4-FUNG-0027,M4-FUNG-0027:G001,has_gene
M4-FUNG-0027,M4-FUNG-0027:G002,has_gene
M4-FUNG-0027,M4-FUNG-0027:G003,has_gene
M4-FUNG-0027,M4-FUNG-0027:G004,has_gene
M4-FUNG-0027,M4-FUNG-0027:G005,has_gene
M4-FUNG-0027,M4-FUNG-0027:G006,has_gene
M4-FUNG-0027,M4-FUNG-0027:G007,has_gene
M4-FUNG-0027,M4-FUNG-0027:G008,has_gene
M4-FUNG-0027,M4-FUNG-0027:G009,has_gene
M4-FUNG-0027,M4-FUNG-0027:G010,has_gene
M4-FUNG-0027,M4-FUNG-0027:G011,has_gene
M4-FUNG-0027,M4-FUNG-0027:G012,has_gene
M4-FUNG-0027,M4-FUNG-0027:G013,has_gene
M4-FUNG-0027,M4-FUNG-0027:G014,has_gene
M4-FUNG-0027,M4-FUNG-0027:G015,has_gene
M4-FUNG-0027,M4-FUNG-0027:G016,has_gene
M4-FUNG-0027,M4-FUNG-0027:G017,has_gene
M4-FUNG-0027,M4-FUNG-0027:G018,has_gene
M4-FUNG-0027,M4-FUNG-0027:G019,has_gene
M4-FUNG-0027,M4-FUNG-0027:M001,produces_metabolite
M4-FUNG-0027,M4-FUNG-0027:M002,produces_metabolite
M4-FUNG-0027,M4-FUNG-0027:M003,produces_metabolite
M4-FUNG-0027,M4-FUNG-0027:M004,produces_metabolite
M4-FUNG-0027,M4-FUNG-0027:M005,produces_metabolite
M4-FUNG-0027,M4-FUNG-0027:M006,produces_metabolite
M4-FUNG-0027,M4-FUNG-0027:M007,produces_metabolite
M4-FUNG-0028,M4-FUNG-0028:M001,produces_metabolite
M4-FUNG-0029,M4-FUNG-0029:G001,has_gene
M4-FUNG-0029,M4-FUNG-0029:G002,has_gene
M4-FUNG-0029,M4-FUNG-0029:G003,has_gene
M4-FUNG-0029,M4-FUNG-0029:G004,has_gene
M4-FUNG-0029,M4-FUNG-0029:G005,has_gene
M4-FUNG-0029,M4-FUNG-0029:G006,has_gene
M4-FUNG-0029,M4-FUNG-0029:G007,has_gene
M4-FUNG-0029,M4-FUNG-0029:G008,has_gene
M4-FUNG-0029,M4-FUNG-0029:G009,has_gene
M4-FUNG-0029,M4-FUNG-0029:M001,produces_metabolite
M4-FUNG-0029,M4-FUNG-0029:M002,produces_metabolite
M4-FUNG-0029,M4-FUNG-0029:M003,produces_metabolite
M4-FUNG-0030,NCBITAXON:1077442,belongs_to
M4-FUNG-0030,M4-FUNG-0030:G001,has_gene
M4-FUNG-0030,M4-FUNG-0030:G002,has_gene
M4-FUNG-0030,M4-FUNG-0030:G003,has_gene
M4-FUNG-0030,M4-FUNG-0030:G004,has_gene
M4-FUNG-0030,M4-FUNG-0030:G005,has_gene
M4-FUNG-0030,M4-FUNG-0030:M001,produces_metabolite
M4-FUNG-0030,M4-FUNG-0030:M002,produces_metabolite
M4-FUNG-0030,M4-FUNG-0030:M003,produces_metabolite
M4-FUNG-0030,M4-FUNG-0030:M004,produces_metabolite
M4-FUNG-0030,M4-FUNG-0030:M005,produces_metabolite
M4-FUNG-0030,M4-FUNG-0030:M006,produces_metabolite
M4-FUNG-0030,M4-FUNG-0030:M007,produces_metabolite
M4-FUNG-0030,M4-FUNG-0030:M008,produces_metabolite
M4-FUNG-0031,M4-FUNG-0031:G001,has_gene
M4-FUNG-0031,M4-FUNG-0031:G002,has_gene
M4-FUNG-0031,M4-FUNG-0031:G003,has_gene
M4-FUNG-0031,M4-FUNG-0031:G004,has_gene
M4-FUNG-0031,M4-FUNG-0031:G005,has_gene
M4-FUNG-0031,M4-FUNG-0031:G006,has_gene
M4-FUNG-0031,M4-FUNG-0031:G007,has_gene
M4-FUNG-0031,M4-FUNG-0031:G008,has_gene
M4-FUNG-0031,M4-FUNG-0031:G009,has_gene
M4-FUNG-0031,M4-FUNG-0031:G010,has_gene
M4-FUNG-0031,M4-FUNG-0031:G011,has_gene
M4-FUNG-0031,M4-FUNG-0031:G012,has_gene
M4-FUNG-0031,M4-FUNG-0031:G013,has_gene
M4-FUNG-0031,M4-FUNG-0031:G014,has_gene
M4-FUNG-0031,M4-FUNG-0031:G015,has_gene
M4-FUNG-0031,M4-FUNG-0031:G016,has_gene
M4-FUNG-0031,M4-FUNG-0031:M001,produces_metabolite
M4-FUNG-0031,M4-FUNG-0031:M002,produces_metabolite
M4-FUNG-0031,M4-FUNG-0031:M003,produces_metabolite
M4-FUNG-0031,M4-FUNG-0031:M004,produces_metabolite
M4-FUNG-0031,M4-FUNG-0031:M005,produces_metabolite
M4-FUNG-0031,M4-FUNG-0031:M006,produces_metabolite
M4-FUNG-0031,M4-FUNG-0031:M007,produces_metabolite
M4-FUNG-0031,M4-FUNG-0031:M008,produces_metabolite
M4-FUNG-0032,NCBITAXON:5074,belongs_to
M4-FUNG-0032,M4-FUNG-0032:G001,has_gene
M4-FUNG-0032,M4-FUNG-0032:G002,has_gene
M4-FUNG-0032,M4-FUNG-0032:G003,has_gene
M4-FUNG-0032,M4-FUNG-0032:G004,has_gene
M4-FUNG-0032,M4-FUNG-0032:G005,has_gene
M4-FUNG-0032,M4-FUNG-0032:G006,has_gene
M4-FUNG-0032,M4-FUNG-0032:G007,has_gene
M4-FUNG-0032,M4-FUNG-0032:G008,has_gene
M4-FUNG-0032,M4-FUNG-0032:G009,has_gene
M4-FUNG-0032,M4-FUNG-0032:M001,produces_metabolite
M4-FUNG-0032,M4-FUNG-0032:M002,produces_metabolite
M4-FUNG-0032,M4-FUNG-0032:M003,produces_metabolite
M4-FUNG-0032,M4-FUNG-0032:M004,produces_metabolite
M4-FUNG-0032,M4-FUNG-0032:M005,produces_metabolite
M4-FUNG-0032,M4-FUNG-0032:M006,produces_metabolite
M4-FUNG-0032,M4-FUNG-0032:M007,produces_metabolite
M4-FUNG-0032,M4-FUNG-0032:M008,produces_metabolite
M4-FUNG-0032,M4-FUNG-0032:M009,produces_metabolite
NCBITAXON:5074,M4-FUNG-0499,belongs_to
M4-FUNG-0033,M4-FUNG-0033:G001,has_gene
M4-FUNG-0033,M4-FUNG-0033:G002,has_gene
M4-FUNG-0033,M4-FUNG-0033:G003,has_gene
M4-FUNG-0033,M4-FUNG-0033:G004,has_gene
M4-FUNG-0033,M4-FUNG-0033:G005,has_gene
M4-FUNG-0033,M4-FUNG-0033:M001,produces_metabolite
M4-FUNG-0033,M4-FUNG-0033:M002,produces_metabolite
M4-FUNG-0033,M4-FUNG-0033:M003,produces_metabolite
M4-FUNG-0033,M4-FUNG-0033:M004,produces_metabolite
M4-FUNG-0034,NCBITAXON:27334,belongs_to
M4-FUNG-0034,M4-FUNG-0034:G001,has_gene
M4-FUNG-0034,M4-FUNG-0034:G002,has_gene
M4-FUNG-0034,M4-FUNG-0034:G003,has_gene
M4-FUNG-0034,M4-FUNG-0034:G004,has_gene
M4-FUNG-0034,M4-FUNG-0034:G005,has_gene
M4-FUNG-0034,M4-FUNG-0034:G006,has_gene
M4-FUNG-0034,M4-FUNG-0034:G007,has_gene
M4-FUNG-0034,M4-FUNG-0034:G008,has_gene
M4-FUNG-0034,M4-FUNG-0034:G009,has_gene
M4-FUNG-0034,M4-FUNG-0034:G010,has_gene
M4-FUNG-0034,M4-FUNG-0034:G011,has_gene
M4-FUNG-0034,M4-FUNG-0034:G012,has_gene
M4-FUNG-0034,M4-FUNG-0034:G013,has_gene
M4-FUNG-0034,M4-FUNG-0034:G014,has_gene
M4-FUNG-0034,M4-FUNG-0034:G015,has_gene
M4-FUNG-0034,M4-FUNG-0034:M001,produces_metabolite
M4-FUNG-0034,M4-FUNG-0034:M002,produces_metabolite
M4-FUNG-0034,M4-FUNG-0034:M003,produces_metabolite
M4-FUNG-0034,M4-FUNG-0034:M004,produces_metabolite
M4-FUNG-0034,M4-FUNG-0034:M005,produces_metabolite
M4-FUNG-0034,M4-FUNG-0034:M006,produces_metabolite
M4-FUNG-0034,M4-FUNG-0034:M007,produces_metabolite
M4-FUNG-0034,M4-FUNG-0034:M008,produces_metabolite
M4-FUNG-0034,M4-FUNG-0034:M009,produces_metabolite
M4-FUNG-0034,M4-FUNG-0034:M010,produces_metabolite
NCBITAXON:27334,M4-FUNG-0096,belongs_to
NCBITAXON:27334,M4-FUNG-0593,belongs_to
M4-FUNG-0035,NCBITAXON:1229662,belongs_to
M4-FUNG-0035,M4-FUNG-0035:G001,has_gene
M4-FUNG-0035,M4-FUNG-0035:G002,has_gene
M4-FUNG-0035,M4-FUNG-0035:G003,has_gene
M4-FUNG-0035,M4-FUNG-0035:G004,has_gene
M4-FUNG-0035,M4-FUNG-0035:G005,has_gene
M4-FUNG-0035,M4-FUNG-0035:G006,has_gene
M4-FUNG-0035,M4-FUNG-0035:G007,has_gene
M4-FUNG-0035,M4-FUNG-0035:G008,has_gene
M4-FUNG-0035,M4-FUNG-0035:G009,has_gene
M4-FUNG-0035,M4-FUNG-0035:G010,has_gene
M4-FUNG-0035,M4-FUNG-0035:G011,has_gene
M4-FUNG-0035,M4-FUNG-0035:G012,has_gene
M4-FUNG-0035,M4-FUNG-0035:G013,has_gene
M4-FUNG-0035,M4-FUNG-0035:G014,has_gene
M4-FUNG-0035,M4-FUNG-0035:G015,has_gene
M4-FUNG-0035,M4-FUNG-0035:G016,has_gene
M4-FUNG-0035,M4-FUNG-0035:M001,produces_metabolite
M4-FUNG-0035,M4-FUNG-0035:M002,produces_metabolite
M4-FUNG-0035,M4-FUNG-0035:M003,produces_metabolite
M4-FUNG-0035,M4-FUNG-0035:M004,produces_metabolite
M4-FUNG-0035,M4-FUNG-0035:M005,produces_metabolite
M4-FUNG-0035,M4-FUNG-0035:M006,produces_metabolite
M4-FUNG-0035,M4-FUNG-0035:M007,produces_metabolite
NCBITAXON:1229662,M4-FUNG-0322,belongs_to
NCBITAXON:1229662,M4-FUNG-0543,belongs_to
M4-FUNG-0036,NCBITAXON:330879,belongs_to
M4-FUNG-0036,M4-FUNG-0036:G001,has_gene
M4-FUNG-0036,M4-FUNG-0036:G002,has_gene
M4-FUNG-0036,M4-FUNG-0036:G003,has_gene
M4-FUNG-0036,M4-FUNG-0036:G004,has_gene
M4-FUNG-0036,M4-FUNG-0036:G005,has_gene
M4-FUNG-0036,M4-FUNG-0036:G006,has_gene
M4-FUNG-0036,M4-FUNG-0036:G007,has_gene
M4-FUNG-0036,M4-FUNG-0036:G008,has_gene
M4-FUNG-0036,M4-FUNG-0036:G009,has_gene
M4-FUNG-0036,M4-FUNG-0036:M001,produces_metabolite
M4-FUNG-0036,M4-FUNG-0036:M002,produces_metabolite
M4-FUNG-0036,M4-FUNG-0036:M003,produces_metabolite
M4-FUNG-0036,M4-FUNG-0036:M004,produces_metabolite
M4-FUNG-0036,M4-FUNG-0036:M005,produces_metabolite
NCBITAXON:330879,M4-FUNG-0061,belongs_to
NCBITAXON:330879,M4-FUNG-0063,belongs_to
NCBITAXON:330879,M4-FUNG-0065,belongs_to
NCBITAXON:330879,M4-FUNG-0081,belongs_to
NCBITAXON:330879,M4-FUNG-0084,belongs_to
NCBITAXON:330879,M4-FUNG-0107,belongs_to
NCBITAXON:330879,M4-FUNG-0198,belongs_to
NCBITAXON:330879,M4-FUNG-0525,belongs_to
NCBITAXON:330879,M4-FUNG-0567,belongs_to
M4-FUNG-0037,NCBITAXON:280754,belongs_to
M4-FUNG-0037,M4-FUNG-0037:G001,has_gene
M4-FUNG-0037,M4-FUNG-0037:G002,has_gene
M4-FUNG-0037,M4-FUNG-0037:G003,has_gene
M4-FUNG-0037,M4-FUNG-0037:G004,has_gene
M4-FUNG-0037,M4-FUNG-0037:G005,has_gene
M4-FUNG-0037,M4-FUNG-0037:M001,produces_metabolite
M4-FUNG-0037,M4-FUNG-0037:M002,produces_metabolite
M4-FUNG-0037,M4-FUNG-0037:M003,produces_metabolite
M4-FUNG-0037,M4-FUNG-0037:M004,produces_metabolite
M4-FUNG-0037,M4-FUNG-0037:M005,produces_metabolite
M4-FUNG-0038,M4-FUNG-0038:G001,has_gene
M4-FUNG-0038,M4-FUNG-0038:G002,has_gene
M4-FUNG-0038,M4-FUNG-0038:G003,has_gene
M4-FUNG-0038,M4-FUNG-0038:G004,has_gene
M4-FUNG-0038,M4-FUNG-0038:G005,has_gene
M4-FUNG-0038,M4-FUNG-0038:G006,has_gene
M4-FUNG-0038,M4-FUNG-0038:M001,produces_metabolite
M4-FUNG-0038,M4-FUNG-0038:M002,produces_metabolite
M4-FUNG-0038,M4-FUNG-0038:M003,produces_metabolite
M4-FUNG-0038,M4-FUNG-0038:M004,produces_metabolite
M4-FUNG-0038,M4-FUNG-0038:M005,produces_metabolite
M4-FUNG-0038,M4-FUNG-0038:M006,produces_metabolite
M4-FUNG-0038,M4-FUNG-0038:M007,produces_metabolite
M4-FUNG-0038,M4-FUNG-0038:M008,produces_metabolite
M4-FUNG-0038,M4-FUNG-0038:M009,produces_metabolite
M4-FUNG-0038,M4-FUNG-0038:M010,produces_metabolite
M4-FUNG-0039,NCBITAXON:162425,belongs_to
M4-FUNG-0039,M4-FUNG-0039:G001,has_gene
M4-FUNG-0039,M4-FUNG-0039:G002,has_gene
M4-FUNG-0039,M4-FUNG-0039:G003,has_gene
M4-FUNG-0039,M4-FUNG-0039:G004,has_gene
M4-FUNG-0039,M4-FUNG-0039:G005,has_gene
M4-FUNG-0039,M4-FUNG-0039:G006,has_gene
M4-FUNG-0039,M4-FUNG-0039:G007,has_gene
M4-FUNG-0039,M4-FUNG-0039:G008,has_gene
M4-FUNG-0039,M4-FUNG-0039:G009,has_gene
M4-FUNG-0039,M4-FUNG-0039:G010,has_gene
M4-FUNG-0039,M4-FUNG-0039:G011,has_gene
M4-FUNG-0039,M4-FUNG-0039:G012,has_gene
M4-FUNG-0039,M4-FUNG-0039:G013,has_gene
M4-FUNG-0039,M4-FUNG-0039:G014,has_gene
M4-FUNG-0039,M4-FUNG-0039:G015,has_gene
M4-FUNG-0039,M4-FUNG-0039:G016,has_gene
M4-FUNG-0039,M4-FUNG-0039:G017,has_gene
M4-FUNG-0039,M4-FUNG-0039:G018,has_gene
M4-FUNG-0039,M4-FUNG-0039:G019,has_gene
M4-FUNG-0039,M4-FUNG-0039:G020,has_gene
M4-FUNG-0039,M4-FUNG-0039:G021,has_gene
M4-FUNG-0039,M4-FUNG-0039:G022,has_gene
M4-FUNG-0039,M4-FUNG-0039:G023,has_gene
M4-FUNG-0039,M4-FUNG-0039:G024,has_gene
M4-FUNG-0039,M4-FUNG-0039:G025,has_gene
M4-FUNG-0039,M4-FUNG-0039:M001,produces_metabolite
M4-FUNG-0039,M4-FUNG-0039:M002,produces_metabolite
M4-FUNG-0039,M4-FUNG-0039:M003,produces_metabolite
M4-FUNG-0039,M4-FUNG-0039:M004,produces_metabolite
M4-FUNG-0039,M4-FUNG-0039:M005,produces_metabolite
M4-FUNG-0039,M4-FUNG-0039:M006,produces_metabolite
NCBITAXON:162425,M4-FUNG-0130,belongs_to
NCBITAXON:162425,M4-FUNG-0131,belongs_to
NCBITAXON:162425,M4-FUNG-0538,belongs_to
M4-FUNG-0040,NCBITAXON:441959,belongs_to
M4-FUNG-0040,M4-FUNG-0040:G001,has_gene
M4-FUNG-0040,M4-FUNG-0040:G002,has_gene
M4-FUNG-0040,M4-FUNG-0040:G003,has_gene
M4-FUNG-0040,M4-FUNG-0040:G004,has_gene
M4-FUNG-0040,M4-FUNG-0040:G005,has_gene
M4-FUNG-0040,M4-FUNG-0040:G006,has_gene
M4-FUNG-0040,M4-FUNG-0040:G007,has_gene
M4-FUNG-0040,M4-FUNG-0040:G008,has_gene
M4-FUNG-0040,M4-FUNG-0040:G009,has_gene
M4-FUNG-0040,M4-FUNG-0040:G010,has_gene
M4-FUNG-0040,M4-FUNG-0040:G011,has_gene
M4-FUNG-0040,M4-FUNG-0040:G012,has_gene
M4-FUNG-0040,M4-FUNG-0040:G013,has_gene
M4-FUNG-0040,M4-FUNG-0040:M001,produces_metabolite
M4-FUNG-0040,M4-FUNG-0040:M002,produces_metabolite
M4-FUNG-0040,M4-FUNG-0040:M003,produces_metabolite
M4-FUNG-0040,M4-FUNG-0040:M004,produces_metabolite
M4-FUNG-0040,M4-FUNG-0040:M005,produces_metabolite
M4-FUNG-0040,M4-FUNG-0040:M006,produces_metabolite
M4-FUNG-0040,M4-FUNG-0040:M007,produces_metabolite
M4-FUNG-0040,M4-FUNG-0040:M008,produces_metabolite
M4-FUNG-0040,M4-FUNG-0040:M009,produces_metabolite
M4-FUNG-0040,M4-FUNG-0040:M010,produces_metabolite
M4-FUNG-0040,M4-FUNG-0040:M011,produces_metabolite
M4-FUNG-0040,M4-FUNG-0040:M012,produces_metabolite
NCBITAXON:441959,M4-FUNG-0226,belongs_to
M4-FUNG-0041,NCBITAXON:665024,belongs_to
M4-FUNG-0041,M4-FUNG-0041:G001,has_gene
M4-FUNG-0041,M4-FUNG-0041:G002,has_gene
M4-FUNG-0041,M4-FUNG-0041:G003,has_gene
M4-FUNG-0041,M4-FUNG-0041:G004,has_gene
M4-FUNG-0041,M4-FUNG-0041:G005,has_gene
M4-FUNG-0041,M4-FUNG-0041:G006,has_gene
M4-FUNG-0041,M4-FUNG-0041:G007,has_gene
M4-FUNG-0041,M4-FUNG-0041:G008,has_gene
M4-FUNG-0041,M4-FUNG-0041:G009,has_gene
M4-FUNG-0041,M4-FUNG-0041:G010,has_gene
M4-FUNG-0041,M4-FUNG-0041:M001,produces_metabolite
M4-FUNG-0041,M4-FUNG-0041:M002,produces_metabolite
M4-FUNG-0042,NCBITAXON:380704,belongs_to
M4-FUNG-0042,M4-FUNG-0042:G001,has_gene
M4-FUNG-0042,M4-FUNG-0042:G002,has_gene
M4-FUNG-0042,M4-FUNG-0042:G003,has_gene
M4-FUNG-0042,M4-FUNG-0042:G004,has_gene
M4-FUNG-0042,M4-FUNG-0042:G005,has_gene
M4-FUNG-0042,M4-FUNG-0042:G006,has_gene
M4-FUNG-0042,M4-FUNG-0042:M001,produces_metabolite
M4-FUNG-0042,M4-FUNG-0042:M002,produces_metabolite
M4-FUNG-0042,M4-FUNG-0042:M003,produces_metabolite
M4-FUNG-0042,M4-FUNG-0042:M004,produces_metabolite
M4-FUNG-0042,M4-FUNG-0042:M005,produces_metabolite
NCBITAXON:380704,M4-FUNG-0046,belongs_to
NCBITAXON:380704,M4-FUNG-0331,belongs_to
M4-FUNG-0043,NCBITAXON:341663,belongs_to
M4-FUNG-0043,M4-FUNG-0043:G001,has_gene
M4-FUNG-0043,M4-FUNG-0043:G002,has_gene
M4-FUNG-0043,M4-FUNG-0043:G003,has_gene
M4-FUNG-0043,M4-FUNG-0043:G004,has_gene
M4-FUNG-0043,M4-FUNG-0043:G005,has_gene
M4-FUNG-0043,M4-FUNG-0043:G006,has_gene
M4-FUNG-0043,M4-FUNG-0043:G007,has_gene
M4-FUNG-0043,M4-FUNG-0043:G008,has_gene
M4-FUNG-0043,M4-FUNG-0043:G009,has_gene
M4-FUNG-0043,M4-FUNG-0043:M001,produces_metabolite
M4-FUNG-0043,M4-FUNG-0043:M002,produces_metabolite
M4-FUNG-0043,M4-FUNG-0043:M003,produces_metabolite
M4-FUNG-0043,M4-FUNG-0043:M004,produces_metabolite
M4-FUNG-0043,M4-FUNG-0043:M005,produces_metabolite
M4-FUNG-0043,M4-FUNG-0043:M006,produces_metabolite
NCBITAXON:341663,M4-FUNG-0044,belongs_to
NCBITAXON:341663,M4-FUNG-0047,belongs_to
NCBITAXON:341663,M4-FUNG-0078,belongs_to
NCBITAXON:341663,M4-FUNG-0196,belongs_to
NCBITAXON:341663,M4-FUNG-0206,belongs_to
NCBITAXON:341663,M4-FUNG-0212,belongs_to
NCBITAXON:341663,M4-FUNG-0353,belongs_to
NCBITAXON:341663,M4-FUNG-0426,belongs_to
NCBITAXON:341663,M4-FUNG-0430,belongs_to
