assertion_id,dossier_id,section,field,value_raw,missingness_state,source_ids,source_row,feature_policy
M4-FUNG-0003:A18,M4-FUNG-0003,RECORD_IDENTITY,mibig_accession,BGC0000005,PRESENT,S001; S002,18,candidate_biological_feature
M4-FUNG-0003:A19,M4-FUNG-0003,RECORD_IDENTITY,mibig_version,3,PRESENT,S001; S002,19,candidate_biological_feature
M4-FUNG-0003:A20,M4-FUNG-0003,RECORD_IDENTITY,mibig_record_status,retired,PRESENT,S001; S002,20,provenance_only
M4-FUNG-0003:A21,M4-FUNG-0003,RECORD_IDENTITY,source_native_category_value,SQ_A,PRESENT,S001,21,provenance_only
M4-FUNG-0003:A22,M4-FUNG-0003,RECORD_IDENTITY,mibig_completeness,unknown,UNCERTAIN,S001,22,provenance_only
M4-FUNG-0003:A23,M4-FUNG-0003,RECORD_IDENTITY,primary_reference_doi,10.1016/S0014-5793(04)00327-8,PRESENT,S003,23,candidate_biological_feature
M4-FUNG-0003:A24,M4-FUNG-0003,RECORD_IDENTITY,primary_reference_year,2004,PRESENT,S003,24,candidate_biological_feature
M4-FUNG-0003:A25,M4-FUNG-0003,RECORD_IDENTITY,primary_reference_source_id,S003,PRESENT,,25,provenance_only
M4-FUNG-0003:A29,M4-FUNG-0003,ORGANISM_AND_CONTEXT,organism_name,Aspergillus parasiticus,PRESENT,S001; S002,29,candidate_biological_feature
M4-FUNG-0003:A30,M4-FUNG-0003,ORGANISM_AND_CONTEXT,strain_primary,SU-1 / SRRC 143 / ATCC 56775 / NRRL 5862,PRESENT,S002,30,candidate_biological_feature
M4-FUNG-0003:A31,M4-FUNG-0003,ORGANISM_AND_CONTEXT,other_strains_studied,SU1-N3; NR-1; CS10; BN009E; other A. parasiticus pathway mutants,PRESENT,,31,candidate_biological_feature
M4-FUNG-0003:A32,M4-FUNG-0003,ORGANISM_AND_CONTEXT,ncbi_taxon_id,5067,PRESENT,S002,32,candidate_biological_feature
M4-FUNG-0003:A33,M4-FUNG-0003,ORGANISM_AND_CONTEXT,phylum,Ascomycota,PRESENT,S002,33,candidate_biological_feature
M4-FUNG-0003:A34,M4-FUNG-0003,ORGANISM_AND_CONTEXT,class,Eurotiomycetes,PRESENT,S002,34,candidate_biological_feature
M4-FUNG-0003:A35,M4-FUNG-0003,ORGANISM_AND_CONTEXT,order,Eurotiales,PRESENT,S002,35,candidate_biological_feature
M4-FUNG-0003:A36,M4-FUNG-0003,ORGANISM_AND_CONTEXT,family,Aspergillaceae,PRESENT,S002,36,candidate_biological_feature
M4-FUNG-0003:A37,M4-FUNG-0003,ORGANISM_AND_CONTEXT,genus,Aspergillus,PRESENT,S002,37,candidate_biological_feature
M4-FUNG-0003:A38,M4-FUNG-0003,ORGANISM_AND_CONTEXT,pathotype_or_ecotype,aflatoxigenic reference strain,PRESENT,,38,candidate_biological_feature
M4-FUNG-0003:A39,M4-FUNG-0003,ORGANISM_AND_CONTEXT,ecological_lifestyle,saprotrophic filamentous fungus; food/feed-associated mycotoxin producer,PRESENT,,39,candidate_biological_feature
M4-FUNG-0003:A40,M4-FUNG-0003,ORGANISM_AND_CONTEXT,host_or_environment,agricultural/food-associated substrates; exact isolation environment of the sequence record not required for pathway assignment,PRESENT,,40,candidate_biological_feature
M4-FUNG-0003:A41,M4-FUNG-0003,ORGANISM_AND_CONTEXT,geographic_origin_if_reported,NR,NR,,41,candidate_biological_feature
M4-FUNG-0003:A45,M4-FUNG-0003,SEQUENCE_AND_GENOMIC_ARCHITECTURE,primary_sequence_accession,AY371490.1,PRESENT,S001; S002,45,candidate_biological_feature
M4-FUNG-0003:A46,M4-FUNG-0003,SEQUENCE_AND_GENOMIC_ARCHITECTURE,reported_start_bp,1,PRESENT,S001; S002,46,candidate_biological_feature
M4-FUNG-0003:A47,M4-FUNG-0003,SEQUENCE_AND_GENOMIC_ARCHITECTURE,reported_end_bp,82081,PRESENT,S001; S002,47,candidate_biological_feature
M4-FUNG-0003:A48,M4-FUNG-0003,SEQUENCE_AND_GENOMIC_ARCHITECTURE,reported_length_bp,82081,PRESENT,,48,candidate_biological_feature
M4-FUNG-0003:A49,M4-FUNG-0003,SEQUENCE_AND_GENOMIC_ARCHITECTURE,mibig_bgc_class,PKS,PRESENT,S001; S002,49,candidate_biological_feature
M4-FUNG-0003:A50,M4-FUNG-0003,SEQUENCE_AND_GENOMIC_ARCHITECTURE,refined_bgc_class,Type I iterative PKS-containing aflatoxin biosynthetic gene cluster,PRESENT,S003; S004; S006; S008; S009; S010,50,candidate_biological_feature
M4-FUNG-0003:A51,M4-FUNG-0003,SEQUENCE_AND_GENOMIC_ARCHITECTURE,reported_bgc_boundary,AY371490.1:1-82081 is the sequenced region; it contains the complete ~70-kb aflatoxin pathway plus an adjacent sugar-utilization cluster,PRESENT,S003; S004; S006; S008; S009; S010,51,candidate_biological_feature
M4-FUNG-0003:A52,M4-FUNG-0003,SEQUENCE_AND_GENOMIC_ARCHITECTURE,functional_programme_boundary,"Historical annotation: ~70-kb 25-gene/ORF aflatoxin core. Functional evidence later extends aflatoxin chemistry into the immediately adjacent nadA locus, while hxtA/glcA/sugR remain an adjacent sugar-utilization block.",PRESENT,S003; S004; S015; S016,52,candidate_biological_feature
M4-FUNG-0003:A53,M4-FUNG-0003,SEQUENCE_AND_GENOMIC_ARCHITECTURE,chromosome_context,clustered chromosomal locus with experimentally demonstrated chromosomal-position dependence of pathway-gene expression,PRESENT,S008,53,candidate_biological_feature
M4-FUNG-0003:A54,M4-FUNG-0003,SEQUENCE_AND_GENOMIC_ARCHITECTURE,accessory_chromosome_status,NR,NR,,54,candidate_biological_feature
M4-FUNG-0003:A55,M4-FUNG-0003,SEQUENCE_AND_GENOMIC_ARCHITECTURE,copy_number_context,partial duplicated aflatoxin-cluster module also present in ATCC 56775; several duplicated copies are degenerated/nonfunctional,PRESENT,S010,55,candidate_biological_feature
M4-FUNG-0003:A56,M4-FUNG-0003,SEQUENCE_AND_GENOMIC_ARCHITECTURE,transposon_or_repeat_context,NR,NR,,56,candidate_biological_feature
M4-FUNG-0003:A57,M4-FUNG-0003,SEQUENCE_AND_GENOMIC_ARCHITECTURE,boundary_confidence,high for the historical 25-gene core; moderate-high for a single fixed functional boundary because later nadA evidence crosses the 2004 core/sugar-block annotation,PRESENT,S003; S004; S015; S016,57,provenance_only
M4-FUNG-0003:A58,M4-FUNG-0003,SEQUENCE_AND_GENOMIC_ARCHITECTURE,pathway_identity_confidence,high,PRESENT,S001; S002; S003; S004; S006; S008; S009; S010,58,provenance_only
M4-FUNG-0003:A62,M4-FUNG-0003,PRODUCT_AND_BIOLOGICAL_ROLE,product_family,aflatoxins,PRESENT,S001; S002,62,candidate_biological_feature
M4-FUNG-0003:A63,M4-FUNG-0003,PRODUCT_AND_BIOLOGICAL_ROLE,primary_product,"aflatoxins B1, B2, G1 and G2",PRESENT,S003,63,candidate_biological_feature
M4-FUNG-0003:A64,M4-FUNG-0003,PRODUCT_AND_BIOLOGICAL_ROLE,known_congeners,aflatoxin B1; aflatoxin B2; aflatoxin G1; aflatoxin G2,PRESENT,S003,64,candidate_biological_feature
M4-FUNG-0003:A65,M4-FUNG-0003,PRODUCT_AND_BIOLOGICAL_ROLE,chemical_class,polyketide-derived difuranocoumarin mycotoxins,PRESENT,,65,candidate_biological_feature
M4-FUNG-0003:A66,M4-FUNG-0003,PRODUCT_AND_BIOLOGICAL_ROLE,biological_role,secondary metabolites / mycotoxins,PRESENT,,66,candidate_biological_feature
M4-FUNG-0003:A67,M4-FUNG-0003,PRODUCT_AND_BIOLOGICAL_ROLE,bioactivity_summary,Aflatoxin pathway produces toxic and carcinogenic mycotoxins; this dossier records biosynthetic access rather than toxicological dose-response.,PRESENT,,67,context_or_outcome
M4-FUNG-0003:A68,M4-FUNG-0003,PRODUCT_AND_BIOLOGICAL_ROLE,native_pathway_state,naturally productive under aflatoxin-inducing conditions,PRESENT,S003; S004; S006; S008; S009; S010,68,context_or_outcome
M4-FUNG-0003:A69,M4-FUNG-0003,PRODUCT_AND_BIOLOGICAL_ROLE,silent_or_cryptic_label_appropriate,no,PRESENT,S003; S004; S006; S008; S009; S010,69,context_or_outcome
M4-FUNG-0003:A70,M4-FUNG-0003,PRODUCT_AND_BIOLOGICAL_ROLE,extracellular_recovery,culture-extract recovery demonstrated; precise intra/extracellular partition varies by experiment and is not uniformly reported,PRESENT,,70,context_or_outcome
M4-FUNG-0003:A71,M4-FUNG-0003,PRODUCT_AND_BIOLOGICAL_ROLE,structure_identification_level,"exact structures established for B1, B2, G1 and G2",PRESENT,,71,context_or_outcome
M4-FUNG-0003:A72,M4-FUNG-0003,PRODUCT_AND_BIOLOGICAL_ROLE,known_product_identifiers,NR in this acquisition pass,PRESENT,,72,candidate_biological_feature
M4-FUNG-0003:A76,M4-FUNG-0003,ACTIVATION_AND_CONTEXT_MODIFIERS,activation_intervention_required,none under native inducing conditions; pathway output can also be experimentally modulated by nutrient conditions and aflR expression,PRESENT,,76,context_or_outcome
M4-FUNG-0003:A77,M4-FUNG-0003,ACTIVATION_AND_CONTEXT_MODIFIERS,productive_developmental_state,production rises around transition from active growth toward stationary phase in a nor-1 reporter time-course,PRESENT,S008,77,context_or_outcome
M4-FUNG-0003:A78,M4-FUNG-0003,ACTIVATION_AND_CONTEXT_MODIFIERS,physiological_state,nutrient- and growth-state responsive,PRESENT,,78,context_or_outcome
M4-FUNG-0003:A79,M4-FUNG-0003,ACTIVATION_AND_CONTEXT_MODIFIERS,environmental_trigger,YES is aflatoxin-inducing in reporter studies; nitrate can suppress pathway expression/production,PRESENT,S003; S004; S006; S008; S009; S010,79,context_or_outcome
M4-FUNG-0003:A80,M4-FUNG-0003,ACTIVATION_AND_CONTEXT_MODIFIERS,ecological_trigger,NR,NR,,80,context_or_outcome
M4-FUNG-0003:A81,M4-FUNG-0003,ACTIVATION_AND_CONTEXT_MODIFIERS,temporal_window,nor-1 transcript and aflatoxin absent at 24 h but high at 48–72 h in one YES time-course,PRESENT,S003; S004; S006; S008; S009; S010,81,context_or_outcome
M4-FUNG-0003:A82,M4-FUNG-0003,ACTIVATION_AND_CONTEXT_MODIFIERS,history_dependence,NR,NR,,82,context_or_outcome
M4-FUNG-0003:A83,M4-FUNG-0003,ACTIVATION_AND_CONTEXT_MODIFIERS,spatial_context,chromosomal integration position strongly affects nor-1 reporter expression,PRESENT,S003; S004; S006; S008; S009; S010,83,context_or_outcome
M4-FUNG-0003:A84,M4-FUNG-0003,ACTIVATION_AND_CONTEXT_MODIFIERS,culture_architecture,submerged laboratory fungal cultures used across pathway-function studies,PRESENT,,84,context_or_outcome
M4-FUNG-0003:A89,M4-FUNG-0003,EVIDENCE_SUMMARY,candidate_bgc_credibility,high,PRESENT,S003; S004; S006; S008; S009; S010,89,provenance_only
M4-FUNG-0003:A90,M4-FUNG-0003,EVIDENCE_SUMMARY,coordinated_transcription_evidence,high,PRESENT,S003; S004; S006; S008; S009; S010,90,provenance_only
M4-FUNG-0003:A91,M4-FUNG-0003,EVIDENCE_SUMMARY,biochemical_execution_evidence,high,PRESENT,S003; S004; S006; S008; S009; S010,91,provenance_only
M4-FUNG-0003:A92,M4-FUNG-0003,EVIDENCE_SUMMARY,product_formation_evidence,high,PRESENT,S003; S004; S006; S008; S009; S010,92,provenance_only
M4-FUNG-0003:A93,M4-FUNG-0003,EVIDENCE_SUMMARY,product_recovery_evidence,high,PRESENT,S003; S004; S006; S008; S009; S010,93,context_or_outcome
M4-FUNG-0003:A94,M4-FUNG-0003,EVIDENCE_SUMMARY,bgc_product_attribution,high,PRESENT,S003; S004; S006; S008; S009; S010,94,provenance_only
M4-FUNG-0003:A95,M4-FUNG-0003,EVIDENCE_SUMMARY,gene_product_attribution,high for multiple core genes/regulators; extensive functional genetics available,PRESENT,S003; S004; S006; S008; S009; S010,95,provenance_only
M4-FUNG-0003:A96,M4-FUNG-0003,EVIDENCE_SUMMARY,complete_pathway_reconstruction,no full standalone heterologous reconstruction recorded here; native pathway is extensively genetically and biochemically mapped,PRESENT,S001; S002; S003; S004; S006; S008; S009; S010,96,provenance_only
M4-FUNG-0003:A97,M4-FUNG-0003,EVIDENCE_SUMMARY,major_unresolved_question,"How do nutrient signalling, chromosomal context and AflR/AflS regulation combine quantitatively to set pathway-wide transcription and branch-specific B-versus-G aflatoxin output?",PRESENT,S001; S002; S003; S004; S006; S008; S009; S010,97,candidate_biological_feature
M4-FUNG-0003:A98,M4-FUNG-0003,EVIDENCE_SUMMARY,major_database_problem,"The MIBiG record is retired and retains the historical aflatoxin-cluster representation. The 2004 25-gene core remains a valid sequence-era annotation, but later genetics show that nadA immediately beyond that historical boundary participates in G-aflatoxin biosynthesis.",PRESENT,S001; S003; S004; S015; S016,98,provenance_only
M4-FUNG-0003:A99,M4-FUNG-0003,EVIDENCE_SUMMARY,best_use_case_for_atlas,"Benchmark naturally productive fungal PKS BGC for coordinated transcription, nutrient gating, pathway-specific TF control, chromosomal-position effects, temporal activation and branch-specific congener formation.",PRESENT,S001; S002; S003; S004; S006; S008; S009; S010,99,provenance_only
M4-FUNG-0003:A100,M4-FUNG-0003,EVIDENCE_SUMMARY,overall_note,"High-confidence aflatoxin pathway with unusually rich functional genetics. Preserve the historical ~70-kb 25-gene core as an annotation layer, but treat the functional boundary as evidence-dependent because nadA at the old adjacent sugar-utilization boundary later received direct G-aflatoxin function.",PRESENT,S001; S003; S004; S012; S013; S014; S015; S016; S017,100,provenance_only
M4-FUNG-0004:A7,M4-FUNG-0004,RECORD_CONTROL,schema_version,0.2,PRESENT,,7,administrative_excluded
M4-FUNG-0004:A8,M4-FUNG-0004,RECORD_CONTROL,dossier_id,M4-FUNG-0004,PRESENT,,8,administrative_excluded
M4-FUNG-0004:A9,M4-FUNG-0004,RECORD_CONTROL,sheet_record_status,validated_record,PRESENT,,9,administrative_excluded
M4-FUNG-0004:A10,M4-FUNG-0004,RECORD_CONTROL,annotation_status,deep_validated,PRESENT,,10,administrative_excluded
M4-FUNG-0004:A11,M4-FUNG-0004,RECORD_CONTROL,annotation_date,46244,PRESENT,,11,administrative_excluded
M4-FUNG-0004:A12,M4-FUNG-0004,RECORD_CONTROL,inference,,UNSET,,12,administrative_excluded
M4-FUNG-0004:A13,M4-FUNG-0004,RECORD_CONTROL,last_reviewed_date,2026-08-14,PRESENT,,13,administrative_excluded
M4-FUNG-0004:A17,M4-FUNG-0004,RECORD_IDENTITY,source_database,MIBiG,PRESENT,,17,candidate_biological_feature
M4-FUNG-0004:A18,M4-FUNG-0004,RECORD_IDENTITY,mibig_accession,BGC0000006,PRESENT,S001; S002,18,candidate_biological_feature
M4-FUNG-0004:A19,M4-FUNG-0004,RECORD_IDENTITY,mibig_version,3,PRESENT,S001; S002,19,candidate_biological_feature
M4-FUNG-0004:A20,M4-FUNG-0004,RECORD_IDENTITY,mibig_record_status,active,PRESENT,S001; S002,20,provenance_only
M4-FUNG-0004:A21,M4-FUNG-0004,RECORD_IDENTITY,source_native_category_value,SQ_A,PRESENT,S001; S002,21,provenance_only
M4-FUNG-0004:A22,M4-FUNG-0004,RECORD_IDENTITY,mibig_completeness,unknown,UNCERTAIN,S001; S002,22,provenance_only
M4-FUNG-0004:A23,M4-FUNG-0004,RECORD_IDENTITY,primary_reference_doi,10.1128/AEM.70.11.6518-6524.2004,PRESENT,S004,23,candidate_biological_feature
M4-FUNG-0004:A24,M4-FUNG-0004,RECORD_IDENTITY,primary_reference_year,2004,PRESENT,S004,24,candidate_biological_feature
M4-FUNG-0004:A25,M4-FUNG-0004,RECORD_IDENTITY,primary_reference_source_id,S004,PRESENT,,25,provenance_only
M4-FUNG-0004:A29,M4-FUNG-0004,ORGANISM_AND_CONTEXT,organism_name,Aspergillus flavus,PRESENT,S001; S002,29,candidate_biological_feature
M4-FUNG-0004:A30,M4-FUNG-0004,ORGANISM_AND_CONTEXT,strain_primary,"AF13 / SRRC 1273; historical literature also labels AF13 as ATCC 96044, while the current ATCC 96044 catalog identifies an AF13 niaD− derivative",PRESENT,S004; S011,30,candidate_biological_feature
M4-FUNG-0004:A31,M4-FUNG-0004,ORGANISM_AND_CONTEXT,other_strains_studied,NRRL3357; AF70; AF36; A. parasiticus BN009E (mechanistic cypA comparator),PRESENT,,31,candidate_biological_feature
M4-FUNG-0004:A32,M4-FUNG-0004,ORGANISM_AND_CONTEXT,ncbi_taxon_id,5059,PRESENT,S010,32,candidate_biological_feature
M4-FUNG-0004:A33,M4-FUNG-0004,ORGANISM_AND_CONTEXT,phylum,Ascomycota,PRESENT,S010,33,candidate_biological_feature
M4-FUNG-0004:A34,M4-FUNG-0004,ORGANISM_AND_CONTEXT,class,Eurotiomycetes,PRESENT,S010,34,candidate_biological_feature
M4-FUNG-0004:A35,M4-FUNG-0004,ORGANISM_AND_CONTEXT,order,Eurotiales,PRESENT,S010,35,candidate_biological_feature
M4-FUNG-0004:A36,M4-FUNG-0004,ORGANISM_AND_CONTEXT,family,Aspergillaceae,PRESENT,S010,36,candidate_biological_feature
M4-FUNG-0004:A37,M4-FUNG-0004,ORGANISM_AND_CONTEXT,genus,Aspergillus,PRESENT,S010,37,candidate_biological_feature
M4-FUNG-0004:A38,M4-FUNG-0004,ORGANISM_AND_CONTEXT,pathotype_or_ecotype,L-morphology; toxigenic B-type producer; MAT1-2; VCG YV13,PRESENT,S003; S004; S005; S006; S008,38,candidate_biological_feature
M4-FUNG-0004:A39,M4-FUNG-0004,ORGANISM_AND_CONTEXT,ecological_lifestyle,soil saprotroph and opportunistic crop-associated plant pathogen / seed colonizer,PRESENT,,39,candidate_biological_feature
M4-FUNG-0004:A40,M4-FUNG-0004,ORGANISM_AND_CONTEXT,host_or_environment,"AF13 isolated from cotton-field soil; experimentally studied on cottonseed, cotton bolls, peanut kernels and crop-mimic media",PRESENT,S003; S004; S005; S006; S008,40,candidate_biological_feature
M4-FUNG-0004:A41,M4-FUNG-0004,ORGANISM_AND_CONTEXT,geographic_origin_if_reported,"Yuma Valley, Arizona, USA",PRESENT,S003; S004; S005; S006; S008,41,candidate_biological_feature
M4-FUNG-0004:A45,M4-FUNG-0004,SEQUENCE_AND_GENOMIC_ARCHITECTURE,primary_sequence_accession,AY510451.1,PRESENT,S001; S002,45,candidate_biological_feature
M4-FUNG-0004:A46,M4-FUNG-0004,SEQUENCE_AND_GENOMIC_ARCHITECTURE,reported_start_bp,88318,PRESENT,S001; S002,46,candidate_biological_feature
M4-FUNG-0004:A47,M4-FUNG-0004,SEQUENCE_AND_GENOMIC_ARCHITECTURE,reported_end_bp,88318,PRESENT,S001; S002,47,candidate_biological_feature
M4-FUNG-0004:A48,M4-FUNG-0004,SEQUENCE_AND_GENOMIC_ARCHITECTURE,reported_length_bp,88318,PRESENT,,48,candidate_biological_feature
M4-FUNG-0004:A49,M4-FUNG-0004,SEQUENCE_AND_GENOMIC_ARCHITECTURE,mibig_bgc_class,PKS (Unknown),PRESENT,S001; S002,49,candidate_biological_feature
M4-FUNG-0004:A50,M4-FUNG-0004,SEQUENCE_AND_GENOMIC_ARCHITECTURE,refined_bgc_class,Type I iterative PKS-containing B-aflatoxin biosynthetic gene cluster,PRESENT,,50,candidate_biological_feature
M4-FUNG-0004:A51,M4-FUNG-0004,SEQUENCE_AND_GENOMIC_ARCHITECTURE,reported_bgc_boundary,AY510451.1:1-88318; complete AF13 aflatoxin-cluster sequence as deposited,PRESENT,,51,candidate_biological_feature
M4-FUNG-0004:A52,M4-FUNG-0004,SEQUENCE_AND_GENOMIC_ARCHITECTURE,functional_programme_boundary,Functional B-aflatoxin programme contains the 23 intact MIBiG CDSs plus a degenerated proximal norB–cypA module; the latter is disrupted in A. flavus AF13 and explains loss of G-aflatoxin capacity,PRESENT,S004,52,candidate_biological_feature
M4-FUNG-0004:A53,M4-FUNG-0004,SEQUENCE_AND_GENOMIC_ARCHITECTURE,chromosome_context,"chromosomal nuclear BGC; a chromosome-arm AF13 reference genome is available, but exact legacy AY510451-to-current-chromosome mapping was not resolved in this acquisition pass",PRESENT,,53,candidate_biological_feature
M4-FUNG-0004:A54,M4-FUNG-0004,SEQUENCE_AND_GENOMIC_ARCHITECTURE,accessory_chromosome_status,NF,NF,,54,candidate_biological_feature
M4-FUNG-0004:A55,M4-FUNG-0004,SEQUENCE_AND_GENOMIC_ARCHITECTURE,copy_number_context,NR,NR,,55,candidate_biological_feature
M4-FUNG-0004:A56,M4-FUNG-0004,SEQUENCE_AND_GENOMIC_ARCHITECTURE,transposon_or_repeat_context,NR,NR,,56,candidate_biological_feature
M4-FUNG-0004:A57,M4-FUNG-0004,SEQUENCE_AND_GENOMIC_ARCHITECTURE,boundary_confidence,high for the exact AF13 sequence boundary; high confidence that the proximal G-branch module is structurally degenerated,PRESENT,S004,57,provenance_only
M4-FUNG-0004:A58,M4-FUNG-0004,SEQUENCE_AND_GENOMIC_ARCHITECTURE,pathway_identity_confidence,high,PRESENT,S004,58,provenance_only
M4-FUNG-0004:A62,M4-FUNG-0004,PRODUCT_AND_BIOLOGICAL_ROLE,product_family,aflatoxins,PRESENT,S001; S002,62,candidate_biological_feature
M4-FUNG-0004:A63,M4-FUNG-0004,PRODUCT_AND_BIOLOGICAL_ROLE,primary_product,aflatoxin B1 and aflatoxin B2,PRESENT,S001; S002,63,candidate_biological_feature
M4-FUNG-0004:A64,M4-FUNG-0004,PRODUCT_AND_BIOLOGICAL_ROLE,known_congeners,aflatoxin B1; aflatoxin B2,PRESENT,S001; S002,64,candidate_biological_feature
M4-FUNG-0004:A65,M4-FUNG-0004,PRODUCT_AND_BIOLOGICAL_ROLE,chemical_class,polyketide-derived difuranocoumarin mycotoxins,PRESENT,,65,candidate_biological_feature
M4-FUNG-0004:A66,M4-FUNG-0004,PRODUCT_AND_BIOLOGICAL_ROLE,biological_role,secondary metabolites / mycotoxins associated with crop colonization,PRESENT,,66,candidate_biological_feature
M4-FUNG-0004:A67,M4-FUNG-0004,PRODUCT_AND_BIOLOGICAL_ROLE,bioactivity_summary,Aflatoxins B1/B2 are toxic mycotoxins; this dossier focuses on biosynthetic access and pathway execution rather than toxicological dose-response.,PRESENT,,67,context_or_outcome
M4-FUNG-0004:A68,M4-FUNG-0004,PRODUCT_AND_BIOLOGICAL_ROLE,native_pathway_state,naturally active and highly productive under conducive conditions,PRESENT,S003; S004; S005; S006; S008,68,context_or_outcome
M4-FUNG-0004:A69,M4-FUNG-0004,PRODUCT_AND_BIOLOGICAL_ROLE,silent_or_cryptic_label_appropriate,no,PRESENT,,69,context_or_outcome
M4-FUNG-0004:A70,M4-FUNG-0004,PRODUCT_AND_BIOLOGICAL_ROLE,extracellular_recovery,"mixed / assay-dependent; several AF13 studies extract whole cultures or seed matrices, so intra- versus extracellular partition is not consistently resolved",PRESENT,,70,context_or_outcome
M4-FUNG-0004:A71,M4-FUNG-0004,PRODUCT_AND_BIOLOGICAL_ROLE,structure_identification_level,exact B1 and B2 structures established; MIBiG product evidence uses authentic standards,PRESENT,,71,context_or_outcome
M4-FUNG-0004:A72,M4-FUNG-0004,PRODUCT_AND_BIOLOGICAL_ROLE,known_product_identifiers,NR in this acquisition pass,PRESENT,,72,candidate_biological_feature
M4-FUNG-0004:A76,M4-FUNG-0004,ACTIVATION_AND_CONTEXT_MODIFIERS,activation_intervention_required,none for native production under conducive media or host substrates,PRESENT,,76,context_or_outcome
M4-FUNG-0004:A77,M4-FUNG-0004,ACTIVATION_AND_CONTEXT_MODIFIERS,productive_developmental_state,"carbon/nutrient composition, cottonseed lipids and carbohydrates, host-seed substrate and oxidative-stress context",PRESENT,S005; S006; S007,77,context_or_outcome
