evidence_link_id,record_type,record_key,dossier_id,source_id,source_key,link_status,record_source_row
ELINK_7b8823632ded,BGC_FACET,M4-FUNG-0005:activation.culture_architecture:84,M4-FUNG-0005,S005,M4-FUNG-0005:S005,resolved,84
ELINK_2ba25626133e,ASSERTION,M4-FUNG-0005:A89,M4-FUNG-0005,S001,M4-FUNG-0005:S001,resolved,89
ELINK_d809c0c06e9a,ASSERTION,M4-FUNG-0005:A89,M4-FUNG-0005,S004,M4-FUNG-0005:S004,resolved,89
ELINK_32ba6e428886,ASSERTION,M4-FUNG-0005:A89,M4-FUNG-0005,S006,M4-FUNG-0005:S006,resolved,89
ELINK_8a75b4f1fe5a,ASSERTION,M4-FUNG-0005:A90,M4-FUNG-0005,S003,M4-FUNG-0005:S003,resolved,90
ELINK_987d33df1aa5,ASSERTION,M4-FUNG-0005:A90,M4-FUNG-0005,S005,M4-FUNG-0005:S005,resolved,90
ELINK_023423482596,ASSERTION,M4-FUNG-0005:A91,M4-FUNG-0005,S002,M4-FUNG-0005:S002,resolved,91
ELINK_7a83eb997544,ASSERTION,M4-FUNG-0005:A91,M4-FUNG-0005,S003,M4-FUNG-0005:S003,resolved,91
ELINK_04b65db0e541,ASSERTION,M4-FUNG-0005:A91,M4-FUNG-0005,S005,M4-FUNG-0005:S005,resolved,91
ELINK_a4fbc5fb018c,ASSERTION,M4-FUNG-0005:A92,M4-FUNG-0005,S001,M4-FUNG-0005:S001,resolved,92
ELINK_f477228b8d9b,ASSERTION,M4-FUNG-0005:A92,M4-FUNG-0005,S002,M4-FUNG-0005:S002,resolved,92
ELINK_bb266f465762,ASSERTION,M4-FUNG-0005:A92,M4-FUNG-0005,S003,M4-FUNG-0005:S003,resolved,92
ELINK_c4ae4c92c2f7,ASSERTION,M4-FUNG-0005:A92,M4-FUNG-0005,S005,M4-FUNG-0005:S005,resolved,92
ELINK_0aa8bd770545,ASSERTION,M4-FUNG-0005:A93,M4-FUNG-0005,S002,M4-FUNG-0005:S002,resolved,93
ELINK_ccf313b65020,ASSERTION,M4-FUNG-0005:A94,M4-FUNG-0005,S001,M4-FUNG-0005:S001,resolved,94
ELINK_21988ee58ee1,ASSERTION,M4-FUNG-0005:A94,M4-FUNG-0005,S004,M4-FUNG-0005:S004,resolved,94
ELINK_b05c7a3ebc3e,ASSERTION,M4-FUNG-0005:A94,M4-FUNG-0005,S006,M4-FUNG-0005:S006,resolved,94
ELINK_3374c8c638e5,ASSERTION,M4-FUNG-0005:A95,M4-FUNG-0005,S004,M4-FUNG-0005:S004,resolved,95
ELINK_6a6c9c1e386d,ASSERTION,M4-FUNG-0005:A95,M4-FUNG-0005,S011,M4-FUNG-0005:S011,resolved,95
ELINK_fe7641faae6a,ASSERTION,M4-FUNG-0005:A95,M4-FUNG-0005,S012,M4-FUNG-0005:S012,resolved,95
ELINK_21abf01179d4,ASSERTION,M4-FUNG-0005:A95,M4-FUNG-0005,S013,M4-FUNG-0005:S013,resolved,95
ELINK_4abb290ced8e,ASSERTION,M4-FUNG-0005:A95,M4-FUNG-0005,S014,M4-FUNG-0005:S014,resolved,95
ELINK_89e8174e847b,ASSERTION,M4-FUNG-0005:A95,M4-FUNG-0005,S015,M4-FUNG-0005:S015,resolved,95
ELINK_e010be219a3b,ASSERTION,M4-FUNG-0005:A97,M4-FUNG-0005,S005,M4-FUNG-0005:S005,resolved,97
ELINK_88754a919c45,ASSERTION,M4-FUNG-0005:A98,M4-FUNG-0005,S001,M4-FUNG-0005:S001,resolved,98
ELINK_d8023b60a1f5,ASSERTION,M4-FUNG-0005:A98,M4-FUNG-0005,S007,M4-FUNG-0005:S007,resolved,98
ELINK_165e43e864f9,ASSERTION,M4-FUNG-0005:A98,M4-FUNG-0005,S008,M4-FUNG-0005:S008,resolved,98
ELINK_8d8d717c1371,ASSERTION,M4-FUNG-0005:A98,M4-FUNG-0005,S009,M4-FUNG-0005:S009,resolved,98
ELINK_6e8df41a6a14,ASSERTION,M4-FUNG-0005:A98,M4-FUNG-0005,S010,M4-FUNG-0005:S010,resolved,98
ELINK_ec75126a995c,ASSERTION,M4-FUNG-0005:A99,M4-FUNG-0005,S002,M4-FUNG-0005:S002,resolved,99
ELINK_9f54e1c27924,ASSERTION,M4-FUNG-0005:A99,M4-FUNG-0005,S003,M4-FUNG-0005:S003,resolved,99
ELINK_45d3d57ede70,ASSERTION,M4-FUNG-0005:A99,M4-FUNG-0005,S005,M4-FUNG-0005:S005,resolved,99
ELINK_681aa027251c,ASSERTION,M4-FUNG-0005:A99,M4-FUNG-0005,S007,M4-FUNG-0005:S007,resolved,99
ELINK_c7088ae4a693,ASSERTION,M4-FUNG-0005:A100,M4-FUNG-0005,S001,M4-FUNG-0005:S001,resolved,100
ELINK_f8291d06e289,ASSERTION,M4-FUNG-0005:A100,M4-FUNG-0005,S002,M4-FUNG-0005:S002,resolved,100
ELINK_25b81db60630,ASSERTION,M4-FUNG-0005:A100,M4-FUNG-0005,S003,M4-FUNG-0005:S003,resolved,100
ELINK_fcecfe18ec1c,ASSERTION,M4-FUNG-0005:A100,M4-FUNG-0005,S004,M4-FUNG-0005:S004,resolved,100
ELINK_4acd5327acd2,ASSERTION,M4-FUNG-0005:A100,M4-FUNG-0005,S005,M4-FUNG-0005:S005,resolved,100
ELINK_9bbcd11c1c74,ASSERTION,M4-FUNG-0005:A100,M4-FUNG-0005,S007,M4-FUNG-0005:S007,resolved,100
ELINK_5722612104aa,GENE,M4-FUNG-0005:G001,M4-FUNG-0005,S001,M4-FUNG-0005:S001,resolved,104
ELINK_1c3ba02a637c,GENE,M4-FUNG-0005:G001,M4-FUNG-0005,S015,M4-FUNG-0005:S015,resolved,104
ELINK_41e91d4da0ba,GENE,M4-FUNG-0005:G002,M4-FUNG-0005,S001,M4-FUNG-0005:S001,resolved,105
ELINK_d5270100f01b,GENE,M4-FUNG-0005:G002,M4-FUNG-0005,S004,M4-FUNG-0005:S004,resolved,105
ELINK_19fc08302de5,GENE,M4-FUNG-0005:G003,M4-FUNG-0005,S001,M4-FUNG-0005:S001,resolved,106
ELINK_6a9b74ceabf7,GENE,M4-FUNG-0005:G004,M4-FUNG-0005,S001,M4-FUNG-0005:S001,resolved,107
ELINK_5f8d7aeba326,GENE,M4-FUNG-0005:G004,M4-FUNG-0005,S006,M4-FUNG-0005:S006,resolved,107
ELINK_0e767751c7cd,GENE,M4-FUNG-0005:G005,M4-FUNG-0005,S001,M4-FUNG-0005:S001,resolved,108
ELINK_557fd06d6313,GENE,M4-FUNG-0005:G005,M4-FUNG-0005,S006,M4-FUNG-0005:S006,resolved,108
ELINK_cb8a3a52564b,GENE,M4-FUNG-0005:G006,M4-FUNG-0005,S001,M4-FUNG-0005:S001,resolved,109
ELINK_8393eab02503,GENE,M4-FUNG-0005:G006,M4-FUNG-0005,S006,M4-FUNG-0005:S006,resolved,109
ELINK_d3bf7bc1c75e,GENE,M4-FUNG-0005:G007,M4-FUNG-0005,S001,M4-FUNG-0005:S001,resolved,110
ELINK_ea0b2a738c6e,GENE,M4-FUNG-0005:G007,M4-FUNG-0005,S006,M4-FUNG-0005:S006,resolved,110
ELINK_577ae8dff7db,GENE,M4-FUNG-0005:G008,M4-FUNG-0005,S001,M4-FUNG-0005:S001,resolved,111
ELINK_62adf7f4a6dc,GENE,M4-FUNG-0005:G008,M4-FUNG-0005,S003,M4-FUNG-0005:S003,resolved,111
ELINK_bd0c4460b85c,GENE,M4-FUNG-0005:G008,M4-FUNG-0005,S005,M4-FUNG-0005:S005,resolved,111
ELINK_0374c5f2dd2d,GENE,M4-FUNG-0005:G009,M4-FUNG-0005,S001,M4-FUNG-0005:S001,resolved,112
ELINK_7ebc1148b012,GENE,M4-FUNG-0005:G009,M4-FUNG-0005,S003,M4-FUNG-0005:S003,resolved,112
ELINK_d39ea77a777a,GENE,M4-FUNG-0005:G010,M4-FUNG-0005,S001,M4-FUNG-0005:S001,resolved,113
ELINK_198012de0af1,GENE,M4-FUNG-0005:G010,M4-FUNG-0005,S006,M4-FUNG-0005:S006,resolved,113
ELINK_ba5daa568421,GENE,M4-FUNG-0005:G011,M4-FUNG-0005,S001,M4-FUNG-0005:S001,resolved,114
ELINK_b057337ff5ea,GENE,M4-FUNG-0005:G011,M4-FUNG-0005,S006,M4-FUNG-0005:S006,resolved,114
ELINK_7098adc69525,GENE,M4-FUNG-0005:G012,M4-FUNG-0005,S001,M4-FUNG-0005:S001,resolved,115
ELINK_79bfdb19215a,GENE,M4-FUNG-0005:G012,M4-FUNG-0005,S006,M4-FUNG-0005:S006,resolved,115
ELINK_c9b5a9cafd06,GENE,M4-FUNG-0005:G013,M4-FUNG-0005,S001,M4-FUNG-0005:S001,resolved,116
ELINK_1a5baea87a9b,GENE,M4-FUNG-0005:G013,M4-FUNG-0005,S006,M4-FUNG-0005:S006,resolved,116
ELINK_dcede7f9f17c,GENE,M4-FUNG-0005:G014,M4-FUNG-0005,S001,M4-FUNG-0005:S001,resolved,117
ELINK_8044d531a640,GENE,M4-FUNG-0005:G014,M4-FUNG-0005,S006,M4-FUNG-0005:S006,resolved,117
ELINK_0b6f83c27666,GENE,M4-FUNG-0005:G015,M4-FUNG-0005,S001,M4-FUNG-0005:S001,resolved,118
ELINK_108c1f8143cc,GENE,M4-FUNG-0005:G015,M4-FUNG-0005,S006,M4-FUNG-0005:S006,resolved,118
ELINK_e295c8ee0c05,GENE,M4-FUNG-0005:G016,M4-FUNG-0005,S001,M4-FUNG-0005:S001,resolved,119
ELINK_a5691227f43c,GENE,M4-FUNG-0005:G016,M4-FUNG-0005,S006,M4-FUNG-0005:S006,resolved,119
ELINK_3eef79a08526,GENE,M4-FUNG-0005:G017,M4-FUNG-0005,S001,M4-FUNG-0005:S001,resolved,120
ELINK_4117d3d448cf,GENE,M4-FUNG-0005:G017,M4-FUNG-0005,S006,M4-FUNG-0005:S006,resolved,120
ELINK_de8c67ded8cf,GENE,M4-FUNG-0005:G018,M4-FUNG-0005,S001,M4-FUNG-0005:S001,resolved,121
ELINK_7f101fc996b4,GENE,M4-FUNG-0005:G018,M4-FUNG-0005,S006,M4-FUNG-0005:S006,resolved,121
ELINK_f51f4797b567,GENE,M4-FUNG-0005:G019,M4-FUNG-0005,S001,M4-FUNG-0005:S001,resolved,122
ELINK_188274492da4,GENE,M4-FUNG-0005:G019,M4-FUNG-0005,S006,M4-FUNG-0005:S006,resolved,122
ELINK_9be55578543f,GENE,M4-FUNG-0005:G020,M4-FUNG-0005,S001,M4-FUNG-0005:S001,resolved,123
ELINK_962dc7a099e7,GENE,M4-FUNG-0005:G020,M4-FUNG-0005,S005,M4-FUNG-0005:S005,resolved,123
ELINK_2029c78d55df,GENE,M4-FUNG-0005:G020,M4-FUNG-0005,S014,M4-FUNG-0005:S014,resolved,123
ELINK_3db7e25ef358,GENE,M4-FUNG-0005:G021,M4-FUNG-0005,S001,M4-FUNG-0005:S001,resolved,124
ELINK_031c90ef5408,GENE,M4-FUNG-0005:G021,M4-FUNG-0005,S006,M4-FUNG-0005:S006,resolved,124
ELINK_dc5760755a3e,GENE,M4-FUNG-0005:G022,M4-FUNG-0005,S001,M4-FUNG-0005:S001,resolved,125
ELINK_b87d59e5d971,GENE,M4-FUNG-0005:G022,M4-FUNG-0005,S011,M4-FUNG-0005:S011,resolved,125
ELINK_02c2ce27fbb4,GENE,M4-FUNG-0005:G023,M4-FUNG-0005,S001,M4-FUNG-0005:S001,resolved,126
ELINK_5a4b97dc50c0,GENE,M4-FUNG-0005:G023,M4-FUNG-0005,S011,M4-FUNG-0005:S011,resolved,126
ELINK_a21cdc34bd58,GENE,M4-FUNG-0005:G024,M4-FUNG-0005,S001,M4-FUNG-0005:S001,resolved,127
ELINK_4c1acbd1250d,GENE,M4-FUNG-0005:G024,M4-FUNG-0005,S013,M4-FUNG-0005:S013,resolved,127
ELINK_9fed22bb56ab,GENE,M4-FUNG-0005:G025,M4-FUNG-0005,S001,M4-FUNG-0005:S001,resolved,128
ELINK_4d2143c07047,GENE,M4-FUNG-0005:G025,M4-FUNG-0005,S012,M4-FUNG-0005:S012,resolved,128
ELINK_0c8d2222fd13,METABOLITE,M4-FUNG-0005:M001,M4-FUNG-0005,S001,M4-FUNG-0005:S001,resolved,132
ELINK_08388ddc8836,METABOLITE,M4-FUNG-0005:M001,M4-FUNG-0005,S002,M4-FUNG-0005:S002,resolved,132
ELINK_07d4dcc2e04a,METABOLITE,M4-FUNG-0005:M001,M4-FUNG-0005,S003,M4-FUNG-0005:S003,resolved,132
ELINK_498a5c209652,METABOLITE,M4-FUNG-0005:M001,M4-FUNG-0005,S005,M4-FUNG-0005:S005,resolved,132
ELINK_96017f6eb75d,METABOLITE,M4-FUNG-0005:M002,M4-FUNG-0005,S001,M4-FUNG-0005:S001,resolved,133
ELINK_acd6dd76a399,METABOLITE,M4-FUNG-0005:M002,M4-FUNG-0005,S002,M4-FUNG-0005:S002,resolved,133
ELINK_71e4dc80fdd6,METABOLITE,M4-FUNG-0005:M002,M4-FUNG-0005,S003,M4-FUNG-0005:S003,resolved,133
ELINK_bb85a3447dad,METABOLITE,M4-FUNG-0005:M002,M4-FUNG-0005,S005,M4-FUNG-0005:S005,resolved,133
ELINK_ce6d8184db05,EXPERIMENT,M4-FUNG-0005:E001,M4-FUNG-0005,S002,M4-FUNG-0005:S002,resolved,141
ELINK_1cec2db2f377,EXPERIMENT_LINK,XLINK_f67d171d88b3,M4-FUNG-0005,S002,M4-FUNG-0005:S002,resolved,141
ELINK_50c44a4031ac,EXPERIMENT_LINK,XLINK_01ec2c4ee31e,M4-FUNG-0005,S002,M4-FUNG-0005:S002,resolved,141
ELINK_f86cb46a1707,EXPERIMENT_LINK,XLINK_497f6448f917,M4-FUNG-0005,S002,M4-FUNG-0005:S002,resolved,141
ELINK_6df361cf237d,EXPERIMENT_LINK,XLINK_b60df8b91773,M4-FUNG-0005,S002,M4-FUNG-0005:S002,resolved,141
ELINK_21bb8a8cfddf,EXPERIMENT_LINK,XLINK_2277e9c0b728,M4-FUNG-0005,S002,M4-FUNG-0005:S002,resolved,141
ELINK_514c563bd935,EXPERIMENT_LINK,XLINK_ed66be2c0711,M4-FUNG-0005,S002,M4-FUNG-0005:S002,resolved,141
ELINK_44622d5f4b25,EXPERIMENT_LINK,XLINK_cdce79169355,M4-FUNG-0005,S002,M4-FUNG-0005:S002,resolved,141
ELINK_0c82b2080d38,EXPERIMENT_LINK,XLINK_458a8271f6a5,M4-FUNG-0005,S002,M4-FUNG-0005:S002,resolved,141
ELINK_2d5930d84d37,EXPERIMENT_LINK,XLINK_fe5372ca8dca,M4-FUNG-0005,S002,M4-FUNG-0005:S002,resolved,141
ELINK_063f6543ecd1,OBSERVATION,OBS_5957c18e7523,M4-FUNG-0005,S002,M4-FUNG-0005:S002,resolved,141
ELINK_79825d2e796b,EXPERIMENT,M4-FUNG-0005:E002,M4-FUNG-0005,S003,M4-FUNG-0005:S003,resolved,142
ELINK_ab77ec5e32bb,EXPERIMENT_LINK,XLINK_c26aac3cd974,M4-FUNG-0005,S003,M4-FUNG-0005:S003,resolved,142
ELINK_ca5019eb6627,EXPERIMENT_LINK,XLINK_6f74b9ec3313,M4-FUNG-0005,S003,M4-FUNG-0005:S003,resolved,142
ELINK_9b7cbde69f28,EXPERIMENT_LINK,XLINK_dcd17992b58a,M4-FUNG-0005,S003,M4-FUNG-0005:S003,resolved,142
ELINK_2d2332d82f72,EXPERIMENT_LINK,XLINK_155cb8a85a16,M4-FUNG-0005,S003,M4-FUNG-0005:S003,resolved,142
ELINK_9cf9161fde8b,EXPERIMENT_LINK,XLINK_6608f212e518,M4-FUNG-0005,S003,M4-FUNG-0005:S003,resolved,142
ELINK_515d9d6d28f2,EXPERIMENT_LINK,XLINK_4b81c7d83318,M4-FUNG-0005,S003,M4-FUNG-0005:S003,resolved,142
ELINK_d7fc60140dd7,EXPERIMENT_LINK,XLINK_6ae860156195,M4-FUNG-0005,S003,M4-FUNG-0005:S003,resolved,142
ELINK_10b760dea3e9,OBSERVATION,OBS_80eb259194c7,M4-FUNG-0005,S003,M4-FUNG-0005:S003,resolved,142
ELINK_5f1cfa5d68eb,EXPERIMENT,M4-FUNG-0005:E003,M4-FUNG-0005,S005,M4-FUNG-0005:S005,resolved,143
ELINK_031803d6e050,EXPERIMENT_LINK,XLINK_06b4cbb20bd2,M4-FUNG-0005,S005,M4-FUNG-0005:S005,resolved,143
ELINK_72a73362a02c,EXPERIMENT_LINK,XLINK_f5dded0170aa,M4-FUNG-0005,S005,M4-FUNG-0005:S005,resolved,143
ELINK_d42443fdb489,EXPERIMENT_LINK,XLINK_fa841299b299,M4-FUNG-0005,S005,M4-FUNG-0005:S005,resolved,143
ELINK_06b2748594dc,EXPERIMENT_LINK,XLINK_ca324dd58a34,M4-FUNG-0005,S005,M4-FUNG-0005:S005,resolved,143
ELINK_c5abd9cb7f60,EXPERIMENT_LINK,XLINK_d99b33a6dd2c,M4-FUNG-0005,S005,M4-FUNG-0005:S005,resolved,143
ELINK_de4fe73f0c2b,EXPERIMENT_LINK,XLINK_0cddf4c76faf,M4-FUNG-0005,S005,M4-FUNG-0005:S005,resolved,143
ELINK_04b4c4b5aca4,EXPERIMENT_LINK,XLINK_bba599881fe0,M4-FUNG-0005,S005,M4-FUNG-0005:S005,resolved,143
ELINK_2f346dc5dd45,EXPERIMENT_LINK,XLINK_cd6d3fab9189,M4-FUNG-0005,S005,M4-FUNG-0005:S005,resolved,143
ELINK_a871e78c9233,EXPERIMENT_LINK,XLINK_96eb7975f188,M4-FUNG-0005,S005,M4-FUNG-0005:S005,resolved,143
ELINK_c273f78e1882,OBSERVATION,OBS_62c46c51ec4a,M4-FUNG-0005,S005,M4-FUNG-0005:S005,resolved,143
ELINK_41ee65e7e708,EXPERIMENT,M4-FUNG-0005:E004,M4-FUNG-0005,S005,M4-FUNG-0005:S005,resolved,144
ELINK_2cdafac61a96,EXPERIMENT_LINK,XLINK_6b2bd538791d,M4-FUNG-0005,S005,M4-FUNG-0005:S005,resolved,144
ELINK_10fdd5e0508c,EXPERIMENT_LINK,XLINK_c41d7434a6d2,M4-FUNG-0005,S005,M4-FUNG-0005:S005,resolved,144
ELINK_d74e77007756,EXPERIMENT_LINK,XLINK_ea60ec88d246,M4-FUNG-0005,S005,M4-FUNG-0005:S005,resolved,144
ELINK_a4fc41c9659f,EXPERIMENT_LINK,XLINK_f55d9532b2d9,M4-FUNG-0005,S005,M4-FUNG-0005:S005,resolved,144
ELINK_cc6c1428d050,EXPERIMENT_LINK,XLINK_bfbae5ba0f19,M4-FUNG-0005,S005,M4-FUNG-0005:S005,resolved,144
ELINK_116ba335e0e2,EXPERIMENT_LINK,XLINK_29ca69d263f0,M4-FUNG-0005,S005,M4-FUNG-0005:S005,resolved,144
ELINK_57d1e160e4bb,EXPERIMENT_LINK,XLINK_0fe506f90d1d,M4-FUNG-0005,S005,M4-FUNG-0005:S005,resolved,144
ELINK_0de72894c237,EXPERIMENT_LINK,XLINK_6f0e4b2aaf6e,M4-FUNG-0005,S005,M4-FUNG-0005:S005,resolved,144
ELINK_b4400232bc7c,EXPERIMENT_LINK,XLINK_c23b3a6d6c59,M4-FUNG-0005,S005,M4-FUNG-0005:S005,resolved,144
ELINK_449f0f577096,OBSERVATION,OBS_de1cf780a914,M4-FUNG-0005,S005,M4-FUNG-0005:S005,resolved,144
ELINK_6b8fff134ebf,EXPERIMENT,M4-FUNG-0005:E005,M4-FUNG-0005,S004,M4-FUNG-0005:S004,resolved,145
ELINK_d2cd78ba1cc2,EXPERIMENT_LINK,XLINK_79ab0ce798f2,M4-FUNG-0005,S004,M4-FUNG-0005:S004,resolved,145
ELINK_5e1804f50a00,EXPERIMENT_LINK,XLINK_6a8994093ab1,M4-FUNG-0005,S004,M4-FUNG-0005:S004,resolved,145
ELINK_c99be71fb94c,EXPERIMENT_LINK,XLINK_d101f02c5d9f,M4-FUNG-0005,S004,M4-FUNG-0005:S004,resolved,145
ELINK_446ea9b74ccc,EXPERIMENT_LINK,XLINK_412e7dd57976,M4-FUNG-0005,S004,M4-FUNG-0005:S004,resolved,145
ELINK_a6434e02dcb5,EXPERIMENT_LINK,XLINK_d6b6435094d1,M4-FUNG-0005,S004,M4-FUNG-0005:S004,resolved,145
ELINK_1e22f08e6cef,OBSERVATION,OBS_b9054357e3ed,M4-FUNG-0005,S004,M4-FUNG-0005:S004,resolved,145
ELINK_7a7f967b83bd,EXPERIMENT,M4-FUNG-0005:E006,M4-FUNG-0005,S004,M4-FUNG-0005:S004,resolved,146
ELINK_8e958a8f200e,EXPERIMENT_LINK,XLINK_14f4a33350e9,M4-FUNG-0005,S004,M4-FUNG-0005:S004,resolved,146
ELINK_aae405eca83d,EXPERIMENT_LINK,XLINK_f0ccfc58253a,M4-FUNG-0005,S004,M4-FUNG-0005:S004,resolved,146
ELINK_e949d7c850e8,EXPERIMENT_LINK,XLINK_dcddd758e0b2,M4-FUNG-0005,S004,M4-FUNG-0005:S004,resolved,146
ELINK_87b3693aaf02,EXPERIMENT_LINK,XLINK_3838ffb44db6,M4-FUNG-0005,S004,M4-FUNG-0005:S004,resolved,146
ELINK_77b82f09dea5,EXPERIMENT_LINK,XLINK_5884a3249c28,M4-FUNG-0005,S004,M4-FUNG-0005:S004,resolved,146
ELINK_8056f7e6c604,EXPERIMENT_LINK,XLINK_18d388940c9b,M4-FUNG-0005,S004,M4-FUNG-0005:S004,resolved,146
ELINK_3876ff487732,EXPERIMENT_LINK,XLINK_641d24013efd,M4-FUNG-0005,S004,M4-FUNG-0005:S004,resolved,146
ELINK_42f3f789db17,OBSERVATION,OBS_9bf13082b88b,M4-FUNG-0005,S004,M4-FUNG-0005:S004,resolved,146
ELINK_768de0072975,MEASUREMENT,M4-FUNG-0005:Q001,M4-FUNG-0005,S002,M4-FUNG-0005:S002,resolved,152
ELINK_f06b4945b33e,OBSERVATION,OBS_83883aeedbc9,M4-FUNG-0005,S002,M4-FUNG-0005:S002,resolved,152
ELINK_337f7bed45fb,MEASUREMENT,M4-FUNG-0005:Q002,M4-FUNG-0005,S002,M4-FUNG-0005:S002,resolved,153
ELINK_65b4dd143122,OBSERVATION,OBS_bb4eee6750bb,M4-FUNG-0005,S002,M4-FUNG-0005:S002,resolved,153
ELINK_b7325be488b9,MEASUREMENT,M4-FUNG-0005:Q003,M4-FUNG-0005,S002,M4-FUNG-0005:S002,resolved,154
ELINK_5a69ab3d9121,OBSERVATION,OBS_9f490824a640,M4-FUNG-0005,S002,M4-FUNG-0005:S002,resolved,154
ELINK_41ef38958b7a,MEASUREMENT,M4-FUNG-0005:Q004,M4-FUNG-0005,S002,M4-FUNG-0005:S002,resolved,155
ELINK_845c1d013c4a,OBSERVATION,OBS_cb39cd8f7207,M4-FUNG-0005,S002,M4-FUNG-0005:S002,resolved,155
ELINK_34f18036b554,MEASUREMENT,M4-FUNG-0005:Q005,M4-FUNG-0005,S002,M4-FUNG-0005:S002,resolved,156
ELINK_29a1382443f3,OBSERVATION,OBS_aebbe9aa04f1,M4-FUNG-0005,S002,M4-FUNG-0005:S002,resolved,156
ELINK_b818ba471d1e,MEASUREMENT,M4-FUNG-0005:Q006,M4-FUNG-0005,S002,M4-FUNG-0005:S002,resolved,157
ELINK_3fc4f2f7ae94,OBSERVATION,OBS_32ac4d7a7791,M4-FUNG-0005,S002,M4-FUNG-0005:S002,resolved,157
ELINK_31c936ed317a,MEASUREMENT,M4-FUNG-0005:Q007,M4-FUNG-0005,S002,M4-FUNG-0005:S002,resolved,158
ELINK_915adbd4cb65,OBSERVATION,OBS_1f78ba34418b,M4-FUNG-0005,S002,M4-FUNG-0005:S002,resolved,158
ELINK_6c964a82b13e,MEASUREMENT,M4-FUNG-0005:Q008,M4-FUNG-0005,S002,M4-FUNG-0005:S002,resolved,159
ELINK_d366f21d5e8d,OBSERVATION,OBS_68bd9b216edc,M4-FUNG-0005,S002,M4-FUNG-0005:S002,resolved,159
ELINK_5448c81fad26,MEASUREMENT,M4-FUNG-0005:Q009,M4-FUNG-0005,S005,M4-FUNG-0005:S005,resolved,160
ELINK_664ccb0f9fc8,OBSERVATION,OBS_fa80b207bcaa,M4-FUNG-0005,S005,M4-FUNG-0005:S005,resolved,160
ELINK_67567d028c15,MEASUREMENT,M4-FUNG-0005:Q010,M4-FUNG-0005,S005,M4-FUNG-0005:S005,resolved,161
ELINK_4f3dffdfce52,OBSERVATION,OBS_43c0cd285aa4,M4-FUNG-0005,S005,M4-FUNG-0005:S005,resolved,161
ELINK_93ae7da82427,MEASUREMENT,M4-FUNG-0005:Q011,M4-FUNG-0005,S005,M4-FUNG-0005:S005,resolved,162
ELINK_c1661ad966ef,OBSERVATION,OBS_2e00e2da7d00,M4-FUNG-0005,S005,M4-FUNG-0005:S005,resolved,162
ELINK_5e645f36efff,MEASUREMENT,M4-FUNG-0005:Q012,M4-FUNG-0005,S005,M4-FUNG-0005:S005,resolved,163
ELINK_98505cb33049,OBSERVATION,OBS_5e5f46054483,M4-FUNG-0005,S005,M4-FUNG-0005:S005,resolved,163
ELINK_c20ef238162c,MEASUREMENT,M4-FUNG-0005:Q013,M4-FUNG-0005,S005,M4-FUNG-0005:S005,resolved,164
ELINK_cb6ead38ca3c,OBSERVATION,OBS_0b02e186796f,M4-FUNG-0005,S005,M4-FUNG-0005:S005,resolved,164
ELINK_c45b49da0fbf,MEASUREMENT,M4-FUNG-0005:Q014,M4-FUNG-0005,S005,M4-FUNG-0005:S005,resolved,165
ELINK_f8070689f7f9,OBSERVATION,OBS_48cc23f0f22a,M4-FUNG-0005,S005,M4-FUNG-0005:S005,resolved,165
ELINK_898b7d259b26,MEASUREMENT,M4-FUNG-0005:Q015,M4-FUNG-0005,S005,M4-FUNG-0005:S005,resolved,166
ELINK_e1057045c8bb,OBSERVATION,OBS_074a9bef60bd,M4-FUNG-0005,S005,M4-FUNG-0005:S005,resolved,166
ELINK_c658e568fccb,MEASUREMENT,M4-FUNG-0005:Q016,M4-FUNG-0005,S005,M4-FUNG-0005:S005,resolved,167
ELINK_bdde5c07f890,OBSERVATION,OBS_47755960effc,M4-FUNG-0005,S005,M4-FUNG-0005:S005,resolved,167
ELINK_bed7e3e8e5bb,CLAIM,M4-FUNG-0005:C001,M4-FUNG-0005,S001,M4-FUNG-0005:S001,resolved,171
ELINK_dabcd93a9cde,CLAIM,M4-FUNG-0005:C001,M4-FUNG-0005,S002,M4-FUNG-0005:S002,resolved,171
ELINK_55a3cc47b699,CLAIM,M4-FUNG-0005:C001,M4-FUNG-0005,S004,M4-FUNG-0005:S004,resolved,171
ELINK_f5911a41bbbc,CLAIM,M4-FUNG-0005:C002,M4-FUNG-0005,S002,M4-FUNG-0005:S002,resolved,172
ELINK_b7d06eb6e8d9,CLAIM,M4-FUNG-0005:C003,M4-FUNG-0005,S003,M4-FUNG-0005:S003,resolved,173
ELINK_e71117e02620,CLAIM,M4-FUNG-0005:C004,M4-FUNG-0005,S005,M4-FUNG-0005:S005,resolved,174
ELINK_ef26c59f29dc,CLAIM,M4-FUNG-0005:C005,M4-FUNG-0005,S005,M4-FUNG-0005:S005,resolved,175
ELINK_8b8b8a920e6c,CLAIM,M4-FUNG-0005:C006,M4-FUNG-0005,S004,M4-FUNG-0005:S004,resolved,176
ELINK_5342e51f6d2e,CLAIM,M4-FUNG-0005:C007,M4-FUNG-0005,S007,M4-FUNG-0005:S007,resolved,177
ELINK_aae9a7a3840a,CLAIM,M4-FUNG-0005:C007,M4-FUNG-0005,S008,M4-FUNG-0005:S008,resolved,177
ELINK_76476ae57259,RELATIONSHIP,M4-FUNG-0005:R001,M4-FUNG-0005,S001,M4-FUNG-0005:S001,resolved,182
